"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"92 years"	"92"	263	Not Applicable	Not Applicable
	"2002"	"2002"	"93 years"	"93"	253	Not Applicable	Not Applicable
	"2002"	"2002"	"94 years"	"94"	221	Not Applicable	Not Applicable
	"2002"	"2002"	"95 years"	"95"	148	Not Applicable	Not Applicable
	"2002"	"2002"	"96 years"	"96"	149	Not Applicable	Not Applicable
	"2002"	"2002"	"97 years"	"97"	117	Not Applicable	Not Applicable
	"2002"	"2002"	"98 years"	"98"	101	Not Applicable	Not Applicable
	"2002"	"2002"	"99 years"	"99"	77	Not Applicable	Not Applicable
	"2002"	"2002"	"100+ years"	"100"	187	Not Applicable	Not Applicable
	"2002"	"2002"	"Not Stated"	"NS"	1	Not Applicable	Not Applicable
"Total"	"2002"	"2002"			17849	6681015	267.2
	"2003"	"2003"	"< 1 year"	"0"	381	98859	385.4
	"2003"	"2003"	"1 year"	"1"	29	96774	30.0
	"2003"	"2003"	"2 years"	"2"	19	99782	Unreliable
	"2003"	"2003"	"3 years"	"3"	14	92258	Unreliable
	"2003"	"2003"	"4 years"	"4"	9	89801	Unreliable
	"2003"	"2003"	"5 years"	"5"	13	89971	Unreliable
	"2003"	"2003"	"6 years"	"6"	7	90740	Unreliable
	"2003"	"2003"	"7 years"	"7"	6	92101	Unreliable
	"2003"	"2003"	"8 years"	"8"	12	89598	Unreliable
	"2003"	"2003"	"9 years"	"9"	7	88626	Unreliable
	"2003"	"2003"	"10 years"	"10"	13	90468	Unreliable
	"2003"	"2003"	"11 years"	"11"	11	89543	Unreliable
	"2003"	"2003"	"12 years"	"12"	10	90405	Unreliable
	"2003"	"2003"	"13 years"	"13"	11	91279	Unreliable
	"2003"	"2003"	"14 years"	"14"	11	90264	Unreliable
	"2003"	"2003"	"15 years"	"15"	15	89674	Unreliable
	"2003"	"2003"	"16 years"	"16"	19	88683	Unreliable
	"2003"	"2003"	"17 years"	"17"	25	90886	27.5
	"2003"	"2003"	"18 years"	"18"	24	94911	25.3
