"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"99 years"	"99"	63	Not Applicable	Not Applicable
	"2002"	"2002"	"100+ years"	"100"	126	Not Applicable	Not Applicable
	"2002"	"2002"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2002"	"2002"			41514	146394634	28.4
	"2003"	"2003"	"< 1 year"	"0"	0	1942634	Unreliable
	"2003"	"2003"	"1 year"	"1"	0	1926719	Unreliable
	"2003"	"2003"	"2 years"	"2"	0	1959311	Unreliable
	"2003"	"2003"	"3 years"	"3"	0	1885740	Unreliable
	"2003"	"2003"	"4 years"	"4"	0	1864923	Unreliable
	"2003"	"2003"	"5 years"	"5"	0	1867683	Unreliable
