"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2002"	"2002"	"66 years"	"66"	2173	110170	1972.4
	"2002"	"2002"	"67 years"	"67"	2279	110024	2071.4
	"2002"	"2002"	"68 years"	"68"	2258	100430	2248.3
	"2002"	"2002"	"69 years"	"69"	2501	98935	2527.9
	"2002"	"2002"	"70 years"	"70"	2469	92937	2656.6
	"2002"	"2002"	"71 years"	"71"	2582	88932	2903.3
	"2002"	"2002"	"72 years"	"72"	2785	92907	2997.6
	"2002"	"2002"	"73 years"	"73"	2857	84932	3363.9
	"2002"	"2002"	"74 years"	"74"	2980	82648	3605.7
	"2002"	"2002"	"75 years"	"75"	3217	79199	4061.9
	"2002"	"2002"	"76 years"	"76"	3340	76573	4361.9
	"2002"	"2002"	"77 years"	"77"	3487	74122	4704.4
	"2002"	"2002"	"78 years"	"78"	3305	67192	4918.7
	"2002"	"2002"	"79 years"	"79"	3481	62525	5567.4
	"2002"	"2002"	"80 years"	"80"	3474	57648	6026.2
	"2002"	"2002"	"81 years"	"81"	3341	52637	6347.2
	"2002"	"2002"	"82 years"	"82"	3770	52228	7218.4
	"2002"	"2002"	"83 years"	"83"	3434	43184	7952.0
	"2002"	"2002"	"84 years"	"84"	3197	38182	8373.1
	"2002"	"2002"	"85 years"	"85"	3186	Not Applicable	Not Applicable
	"2002"	"2002"	"86 years"	"86"	3113	Not Applicable	Not Applicable
	"2002"	"2002"	"87 years"	"87"	3148	Not Applicable	Not Applicable
	"2002"	"2002"	"88 years"	"88"	3053	Not Applicable	Not Applicable
	"2002"	"2002"	"89 years"	"89"	2979	Not Applicable	Not Applicable
	"2002"	"2002"	"90 years"	"90"	2515	Not Applicable	Not Applicable
	"2002"	"2002"	"91 years"	"91"	2464	Not Applicable	Not Applicable
	"2002"	"2002"	"92 years"	"92"	2349	Not Applicable	Not Applicable
	"2002"	"2002"	"93 years"	"93"	1897	Not Applicable	Not Applicable
	"2002"	"2002"	"94 years"	"94"	1684	Not Applicable	Not Applicable
	"2002"	"2002"	"95 years"	"95"	1479	Not Applicable	Not Applicable
	"2002"	"2002"	"96 years"	"96"	1184	Not Applicable	Not Applicable
	"2002"	"2002"	"97 years"	"97"	1023	Not Applicable	Not Applicable
	"2002"	"2002"	"98 years"	"98"	760	Not Applicable	Not Applicable
	"2002"	"2002"	"99 years"	"99"	634	Not Applicable	Not Applicable
